,Label,Text
1099,0,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
3609,0,Pls come quick cant bare this.
640,0,I had askd u a question some hours before. Its answer
3282,0,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... 
928,0,K:)i will give my kvb acc details:)
4550,0,"Haha, my friend tyler literally just asked if you could get him a dubsack"
1052,0,Do u noe wat time e place dat sells 4d closes?
4956,0,Doing my masters. When will you buy a bb cos i have for sale and how's bf
4305,0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
4199,1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
5212,0,K.k.how is your business now?
2002,0,Idea will soon get converted to live:)
4458,0,Aight should I just plan to come up later tonight?
2794,0,Not from this campus. Are you in the library?
5158,0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
1361,0,Yo dude guess who just got arrested the other day
1449,1,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
2559,0,"Some friends want me to drive em someplace, probably take a while"
5163,0,Ok leave no need to ask
658,0,You will be in the place of that man
474,1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
3237,0,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
1644,0,U WILL SWITCH YOUR FONE ON DAMMIT!!
3045,0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
1898,0,"Aight, sounds good. When do you want me to come down?"
1234,0,Lol ok. I'll snatch her purse too.
3709,1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
5198,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
4080,0,O i played smash bros  &lt;#&gt;  religiously.
1438,0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
1463,1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
5319,0,Kothi print out marandratha.
1428,0,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
3115,0,Yes watching footie but worried we're going to blow it - Phil Neville?
1217,1,You have 1 new voicemail. Please call 08719181513.
1660,0,"Yeah, where's your class at?"
2371,0,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
2115,1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
4917,0,"Just dropped em off, omw back now"
422,1,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
1863,0,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
2750,0,You said not now. No problem. When you can. Let me know.
1754,0,Jus came back fr lunch wif my sis only. U leh?
2001,0,But i'll b going 2 sch on mon. My sis need 2 take smth.
215,0,Sounds great! Are you home now?
3060,0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
3419,1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
4779,0,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
117,1,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
1417,0,No..few hours before.went to hair cut .
2208,0,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
1413,0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
397,0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
4344,0,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
2085,0,How are you. Wish you a great semester
2950,0,at bruce b downs &amp; fletcher now
4331,0,i thought we were doing a king of the hill thing there.
1868,0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
4038,0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
4677,0,Ü ready then call me...
2293,0,:-( that's not v romantic!
1801,0,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
3057,0,Webpage s not available!
88,0,I'm really not up to it still tonight babe
102,0,I'm still looking for a car to buy. And have not gone 4the driving test yet.
5241,0,Its a part of checking IQ
5450,0,Sac needs to carry on:)
1594,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
4376,1,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
4422,0,Still at west coast... Haiz... Ü'll take forever to come back...
3363,0,No messages on her phone. I'm holding it now
5066,0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
4915,0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
1596,0,Pls confirm the time to collect the cheque.
891,0,Why do you ask princess?
323,0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
2843,0,aathi..where are you dear..
1009,0,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
2927,0,Im done. Just studyn in library
2063,0,Is there any training tomorrow?
654,0,Fine i miss you very much.
4182,0,"Ok da, i already planned. I wil pick you."
2480,1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
3995,0,I love to cuddle! I want to hold you in my strong arms right now...
3176,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
1091,1,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
3554,0,Din i tell u jus now 420
5015,0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
1717,0,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
4359,1,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
1381,0,i dnt wnt to tlk wid u
3635,0,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
4425,0,Update your face book status frequently :)
5123,0,"Hi Chikku, send some nice msgs"
4374,0,Me fine..absolutly fine
3232,0,No plm i will come da. On the way.
2187,0,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
4163,0,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
1725,0,There bold 2  &lt;#&gt; . Is that yours
2475,0,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!"
431,0,At home watching tv lor.
3192,1,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
4885,0,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
5179,0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
3257,0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
5570,0,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
1189,0,All will come alive.better correct any good looking figure there itself..
4485,0,Shopping? Eh ger i toking abt syd leh...Haha
236,0,I have printed it oh. So  &lt;#&gt;  come upstairs
5314,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
4258,1,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
4413,0,If i said anything wrong sorry de:-)
4278,0,I'm glad. You are following your dreams.
1862,0,Aiyah then i wait lor. Then u entertain me. Hee...
5330,0,Dude im no longer a pisces. Im an aquarius now.
4434,0,Can u look 4 me in da lib i got stuff havent finish yet.
370,0,"Cool, text me when you're ready"
5532,0,happened here while you were adventuring
5424,0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
952,0,Shb b ok lor... Thanx...
4404,0,Just getting back home
2675,0,I am 6 ft. We will be a good combination!
208,0,"Aight yo, dats straight dogg"
1007,1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
5136,0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
2820,0,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
627,0,How many licks does it take to get to the center of a tootsie pop?
3474,0,You getting back any time soon?
5197,0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
1615,0,Me sef dey laugh you. Meanwhile how's my darling anjie!
1559,0,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
4000,0,K...k...when will you give treat?
4329,1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
713,1,08714712388 between 10am-7pm Cost 10p
4171,0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
5005,0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
